weather_id,year,variable,value,unit,scenario,main_id,source_id
weather-de3d8b7b-2100-ssp126-2,2100,Annual Precipitation,1135.4051513671875,mm,ssp126,QC-MAIN-de3d8b7b,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-529c96b4-2025-ssp126-2,2025,Annual Precipitation,1150.6007080078125,mm,ssp126,QC-MAIN-529c96b4,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-529c96b4-2030-ssp126-2,2030,Annual Precipitation,1137.0089111328125,mm,ssp126,QC-MAIN-529c96b4,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-529c96b4-2035-ssp126-2,2035,Annual Precipitation,1198.9752197265625,mm,ssp126,QC-MAIN-529c96b4,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-529c96b4-2040-ssp126-2,2040,Annual Precipitation,1135.5279541015625,mm,ssp126,QC-MAIN-529c96b4,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-529c96b4-2045-ssp126-2,2045,Annual Precipitation,1141.9246826171875,mm,ssp126,QC-MAIN-529c96b4,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-529c96b4-2050-ssp126-2,2050,Annual Precipitation,1177.669677734375,mm,ssp126,QC-MAIN-529c96b4,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-529c96b4-2055-ssp126-2,2055,Annual Precipitation,1133.9154052734375,mm,ssp126,QC-MAIN-529c96b4,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-529c96b4-2060-ssp126-2,2060,Annual Precipitation,1172.9920654296875,mm,ssp126,QC-MAIN-529c96b4,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-529c96b4-2065-ssp126-2,2065,Annual Precipitation,1173.6253662109375,mm,ssp126,QC-MAIN-529c96b4,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-529c96b4-2070-ssp126-2,2070,Annual Precipitation,1175.76171875,mm,ssp126,QC-MAIN-529c96b4,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-529c96b4-2075-ssp126-2,2075,Annual Precipitation,1181.0037841796875,mm,ssp126,QC-MAIN-529c96b4,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-529c96b4-2080-ssp126-2,2080,Annual Precipitation,1201.6866455078125,mm,ssp126,QC-MAIN-529c96b4,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-529c96b4-2085-ssp126-2,2085,Annual Precipitation,1219.6103515625,mm,ssp126,QC-MAIN-529c96b4,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-529c96b4-2090-ssp126-2,2090,Annual Precipitation,1169.942626953125,mm,ssp126,QC-MAIN-529c96b4,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-529c96b4-2095-ssp126-2,2095,Annual Precipitation,1200.5518798828125,mm,ssp126,QC-MAIN-529c96b4,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-529c96b4-2100-ssp126-2,2100,Annual Precipitation,1146.98779296875,mm,ssp126,QC-MAIN-529c96b4,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-206041d1-2025-ssp126-2,2025,Annual Precipitation,936.9628295898438,mm,ssp126,ON-MAIN-206041d1,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-206041d1-2030-ssp126-2,2030,Annual Precipitation,990.145263671875,mm,ssp126,ON-MAIN-206041d1,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-206041d1-2035-ssp126-2,2035,Annual Precipitation,1020.091796875,mm,ssp126,ON-MAIN-206041d1,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-206041d1-2040-ssp126-2,2040,Annual Precipitation,998.9590454101562,mm,ssp126,ON-MAIN-206041d1,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-206041d1-2045-ssp126-2,2045,Annual Precipitation,968.6572265625,mm,ssp126,ON-MAIN-206041d1,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-206041d1-2050-ssp126-2,2050,Annual Precipitation,1011.9763793945312,mm,ssp126,ON-MAIN-206041d1,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-206041d1-2055-ssp126-2,2055,Annual Precipitation,966.915283203125,mm,ssp126,ON-MAIN-206041d1,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-206041d1-2060-ssp126-2,2060,Annual Precipitation,990.3936767578125,mm,ssp126,ON-MAIN-206041d1,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-206041d1-2065-ssp126-2,2065,Annual Precipitation,1001.254150390625,mm,ssp126,ON-MAIN-206041d1,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-206041d1-2070-ssp126-2,2070,Annual Precipitation,996.9457397460938,mm,ssp126,ON-MAIN-206041d1,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-206041d1-2075-ssp126-2,2075,Annual Precipitation,1033.570068359375,mm,ssp126,ON-MAIN-206041d1,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-206041d1-2080-ssp126-2,2080,Annual Precipitation,989.4804077148438,mm,ssp126,ON-MAIN-206041d1,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-206041d1-2085-ssp126-2,2085,Annual Precipitation,1002.7221069335938,mm,ssp126,ON-MAIN-206041d1,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-206041d1-2090-ssp126-2,2090,Annual Precipitation,1018.7223510742188,mm,ssp126,ON-MAIN-206041d1,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-206041d1-2095-ssp126-2,2095,Annual Precipitation,958.7955932617188,mm,ssp126,ON-MAIN-206041d1,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-206041d1-2100-ssp126-2,2100,Annual Precipitation,980.5319213867188,mm,ssp126,ON-MAIN-206041d1,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-abb3e1c7-2025-ssp126-2,2025,Annual Precipitation,1150.7235107421875,mm,ssp126,QC-MAIN-abb3e1c7,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-abb3e1c7-2030-ssp126-2,2030,Annual Precipitation,1133.7843017578125,mm,ssp126,QC-MAIN-abb3e1c7,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-abb3e1c7-2035-ssp126-2,2035,Annual Precipitation,1201.0489501953125,mm,ssp126,QC-MAIN-abb3e1c7,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-abb3e1c7-2040-ssp126-2,2040,Annual Precipitation,1139.3209228515625,mm,ssp126,QC-MAIN-abb3e1c7,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-abb3e1c7-2045-ssp126-2,2045,Annual Precipitation,1141.75341796875,mm,ssp126,QC-MAIN-abb3e1c7,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-abb3e1c7-2050-ssp126-2,2050,Annual Precipitation,1174.3853759765625,mm,ssp126,QC-MAIN-abb3e1c7,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-abb3e1c7-2055-ssp126-2,2055,Annual Precipitation,1131.8974609375,mm,ssp126,QC-MAIN-abb3e1c7,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-abb3e1c7-2060-ssp126-2,2060,Annual Precipitation,1167.5457763671875,mm,ssp126,QC-MAIN-abb3e1c7,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-abb3e1c7-2065-ssp126-2,2065,Annual Precipitation,1172.6148681640625,mm,ssp126,QC-MAIN-abb3e1c7,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-abb3e1c7-2070-ssp126-2,2070,Annual Precipitation,1174.4434814453125,mm,ssp126,QC-MAIN-abb3e1c7,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-abb3e1c7-2075-ssp126-2,2075,Annual Precipitation,1174.3651123046875,mm,ssp126,QC-MAIN-abb3e1c7,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-abb3e1c7-2080-ssp126-2,2080,Annual Precipitation,1197.966064453125,mm,ssp126,QC-MAIN-abb3e1c7,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-abb3e1c7-2085-ssp126-2,2085,Annual Precipitation,1215.8367919921875,mm,ssp126,QC-MAIN-abb3e1c7,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-abb3e1c7-2090-ssp126-2,2090,Annual Precipitation,1167.6619873046875,mm,ssp126,QC-MAIN-abb3e1c7,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-abb3e1c7-2095-ssp126-2,2095,Annual Precipitation,1198.5286865234375,mm,ssp126,QC-MAIN-abb3e1c7,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-abb3e1c7-2100-ssp126-2,2100,Annual Precipitation,1144.0125732421875,mm,ssp126,QC-MAIN-abb3e1c7,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-30c1828c-2025-ssp126-2,2025,Annual Precipitation,972.7649536132812,mm,ssp126,QC-MAIN-30c1828c,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-30c1828c-2030-ssp126-2,2030,Annual Precipitation,1004.9198608398438,mm,ssp126,QC-MAIN-30c1828c,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-30c1828c-2035-ssp126-2,2035,Annual Precipitation,991.9234008789062,mm,ssp126,QC-MAIN-30c1828c,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-30c1828c-2040-ssp126-2,2040,Annual Precipitation,985.1304321289062,mm,ssp126,QC-MAIN-30c1828c,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-30c1828c-2045-ssp126-2,2045,Annual Precipitation,981.1373291015625,mm,ssp126,QC-MAIN-30c1828c,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-30c1828c-2050-ssp126-2,2050,Annual Precipitation,1025.512451171875,mm,ssp126,QC-MAIN-30c1828c,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-30c1828c-2055-ssp126-2,2055,Annual Precipitation,969.2658081054688,mm,ssp126,QC-MAIN-30c1828c,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-30c1828c-2060-ssp126-2,2060,Annual Precipitation,1011.1820678710938,mm,ssp126,QC-MAIN-30c1828c,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-30c1828c-2065-ssp126-2,2065,Annual Precipitation,990.2742919921875,mm,ssp126,QC-MAIN-30c1828c,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-30c1828c-2070-ssp126-2,2070,Annual Precipitation,1016.8673095703125,mm,ssp126,QC-MAIN-30c1828c,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-30c1828c-2075-ssp126-2,2075,Annual Precipitation,1025.09521484375,mm,ssp126,QC-MAIN-30c1828c,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-30c1828c-2080-ssp126-2,2080,Annual Precipitation,988.2847290039062,mm,ssp126,QC-MAIN-30c1828c,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-30c1828c-2085-ssp126-2,2085,Annual Precipitation,998.8797607421875,mm,ssp126,QC-MAIN-30c1828c,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-30c1828c-2090-ssp126-2,2090,Annual Precipitation,996.319580078125,mm,ssp126,QC-MAIN-30c1828c,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-30c1828c-2095-ssp126-2,2095,Annual Precipitation,968.1876831054688,mm,ssp126,QC-MAIN-30c1828c,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-30c1828c-2100-ssp126-2,2100,Annual Precipitation,982.6718139648438,mm,ssp126,QC-MAIN-30c1828c,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-f8313ebd-2025-ssp126-2,2025,Annual Precipitation,940.9934692382812,mm,ssp126,ON-MAIN-f8313ebd,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-f8313ebd-2030-ssp126-2,2030,Annual Precipitation,963.0648803710938,mm,ssp126,ON-MAIN-f8313ebd,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-f8313ebd-2035-ssp126-2,2035,Annual Precipitation,956.5682373046875,mm,ssp126,ON-MAIN-f8313ebd,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-f8313ebd-2040-ssp126-2,2040,Annual Precipitation,957.42041015625,mm,ssp126,ON-MAIN-f8313ebd,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-f8313ebd-2045-ssp126-2,2045,Annual Precipitation,963.479736328125,mm,ssp126,ON-MAIN-f8313ebd,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-f8313ebd-2050-ssp126-2,2050,Annual Precipitation,998.14404296875,mm,ssp126,ON-MAIN-f8313ebd,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-f8313ebd-2055-ssp126-2,2055,Annual Precipitation,954.7701416015625,mm,ssp126,ON-MAIN-f8313ebd,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-f8313ebd-2060-ssp126-2,2060,Annual Precipitation,978.6882934570312,mm,ssp126,ON-MAIN-f8313ebd,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-f8313ebd-2065-ssp126-2,2065,Annual Precipitation,956.9329833984375,mm,ssp126,ON-MAIN-f8313ebd,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-f8313ebd-2070-ssp126-2,2070,Annual Precipitation,1003.290283203125,mm,ssp126,ON-MAIN-f8313ebd,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-f8313ebd-2075-ssp126-2,2075,Annual Precipitation,995.5711059570312,mm,ssp126,ON-MAIN-f8313ebd,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-f8313ebd-2080-ssp126-2,2080,Annual Precipitation,966.5083618164062,mm,ssp126,ON-MAIN-f8313ebd,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-f8313ebd-2085-ssp126-2,2085,Annual Precipitation,974.8446655273438,mm,ssp126,ON-MAIN-f8313ebd,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-f8313ebd-2090-ssp126-2,2090,Annual Precipitation,969.6994018554688,mm,ssp126,ON-MAIN-f8313ebd,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-f8313ebd-2095-ssp126-2,2095,Annual Precipitation,936.3619995117188,mm,ssp126,ON-MAIN-f8313ebd,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-f8313ebd-2100-ssp126-2,2100,Annual Precipitation,963.0701293945312,mm,ssp126,ON-MAIN-f8313ebd,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-fcb287a4-2025-ssp126-2,2025,Annual Precipitation,958.7427368164062,mm,ssp126,ON-MAIN-fcb287a4,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-fcb287a4-2030-ssp126-2,2030,Annual Precipitation,1012.5198974609375,mm,ssp126,ON-MAIN-fcb287a4,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-fcb287a4-2035-ssp126-2,2035,Annual Precipitation,1043.0316162109375,mm,ssp126,ON-MAIN-fcb287a4,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-fcb287a4-2040-ssp126-2,2040,Annual Precipitation,1019.4710693359375,mm,ssp126,ON-MAIN-fcb287a4,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-fcb287a4-2045-ssp126-2,2045,Annual Precipitation,993.8228759765625,mm,ssp126,ON-MAIN-fcb287a4,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-fcb287a4-2050-ssp126-2,2050,Annual Precipitation,1032.798095703125,mm,ssp126,ON-MAIN-fcb287a4,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-fcb287a4-2055-ssp126-2,2055,Annual Precipitation,987.4247436523438,mm,ssp126,ON-MAIN-fcb287a4,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-fcb287a4-2060-ssp126-2,2060,Annual Precipitation,1011.901611328125,mm,ssp126,ON-MAIN-fcb287a4,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-fcb287a4-2065-ssp126-2,2065,Annual Precipitation,1021.841064453125,mm,ssp126,ON-MAIN-fcb287a4,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-fcb287a4-2070-ssp126-2,2070,Annual Precipitation,1022.6805419921875,mm,ssp126,ON-MAIN-fcb287a4,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-fcb287a4-2075-ssp126-2,2075,Annual Precipitation,1056.853271484375,mm,ssp126,ON-MAIN-fcb287a4,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-fcb287a4-2080-ssp126-2,2080,Annual Precipitation,1015.1141967773438,mm,ssp126,ON-MAIN-fcb287a4,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-fcb287a4-2085-ssp126-2,2085,Annual Precipitation,1019.135009765625,mm,ssp126,ON-MAIN-fcb287a4,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-fcb287a4-2090-ssp126-2,2090,Annual Precipitation,1040.784423828125,mm,ssp126,ON-MAIN-fcb287a4,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-fcb287a4-2095-ssp126-2,2095,Annual Precipitation,985.4696044921875,mm,ssp126,ON-MAIN-fcb287a4,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-fcb287a4-2100-ssp126-2,2100,Annual Precipitation,998.89111328125,mm,ssp126,ON-MAIN-fcb287a4,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-319e04a8-2025-ssp126-2,2025,Annual Precipitation,936.9628295898438,mm,ssp126,ON-MAIN-319e04a8,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-319e04a8-2030-ssp126-2,2030,Annual Precipitation,990.145263671875,mm,ssp126,ON-MAIN-319e04a8,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-319e04a8-2035-ssp126-2,2035,Annual Precipitation,1020.091796875,mm,ssp126,ON-MAIN-319e04a8,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-319e04a8-2040-ssp126-2,2040,Annual Precipitation,998.9590454101562,mm,ssp126,ON-MAIN-319e04a8,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-319e04a8-2045-ssp126-2,2045,Annual Precipitation,968.6572265625,mm,ssp126,ON-MAIN-319e04a8,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-319e04a8-2050-ssp126-2,2050,Annual Precipitation,1011.9763793945312,mm,ssp126,ON-MAIN-319e04a8,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-319e04a8-2055-ssp126-2,2055,Annual Precipitation,966.915283203125,mm,ssp126,ON-MAIN-319e04a8,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-319e04a8-2060-ssp126-2,2060,Annual Precipitation,990.3936767578125,mm,ssp126,ON-MAIN-319e04a8,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-319e04a8-2065-ssp126-2,2065,Annual Precipitation,1001.254150390625,mm,ssp126,ON-MAIN-319e04a8,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-319e04a8-2070-ssp126-2,2070,Annual Precipitation,996.9457397460938,mm,ssp126,ON-MAIN-319e04a8,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-319e04a8-2075-ssp126-2,2075,Annual Precipitation,1033.570068359375,mm,ssp126,ON-MAIN-319e04a8,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-319e04a8-2080-ssp126-2,2080,Annual Precipitation,989.4804077148438,mm,ssp126,ON-MAIN-319e04a8,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-319e04a8-2085-ssp126-2,2085,Annual Precipitation,1002.7221069335938,mm,ssp126,ON-MAIN-319e04a8,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-319e04a8-2090-ssp126-2,2090,Annual Precipitation,1018.7223510742188,mm,ssp126,ON-MAIN-319e04a8,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-319e04a8-2095-ssp126-2,2095,Annual Precipitation,958.7955932617188,mm,ssp126,ON-MAIN-319e04a8,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-319e04a8-2100-ssp126-2,2100,Annual Precipitation,980.5319213867188,mm,ssp126,ON-MAIN-319e04a8,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-a97821c0-2025-ssp126-2,2025,Annual Precipitation,597.2351684570312,mm,ssp126,QC-MAIN-a97821c0,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-a97821c0-2030-ssp126-2,2030,Annual Precipitation,580.2946166992188,mm,ssp126,QC-MAIN-a97821c0,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-a97821c0-2035-ssp126-2,2035,Annual Precipitation,576.6185302734375,mm,ssp126,QC-MAIN-a97821c0,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-a97821c0-2040-ssp126-2,2040,Annual Precipitation,573.8560791015625,mm,ssp126,QC-MAIN-a97821c0,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-a97821c0-2045-ssp126-2,2045,Annual Precipitation,609.0288696289062,mm,ssp126,QC-MAIN-a97821c0,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-a97821c0-2050-ssp126-2,2050,Annual Precipitation,592.810302734375,mm,ssp126,QC-MAIN-a97821c0,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-a97821c0-2055-ssp126-2,2055,Annual Precipitation,593.5540771484375,mm,ssp126,QC-MAIN-a97821c0,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-a97821c0-2060-ssp126-2,2060,Annual Precipitation,631.9285278320312,mm,ssp126,QC-MAIN-a97821c0,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-a97821c0-2065-ssp126-2,2065,Annual Precipitation,612.0626831054688,mm,ssp126,QC-MAIN-a97821c0,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-a97821c0-2070-ssp126-2,2070,Annual Precipitation,624.7039184570312,mm,ssp126,QC-MAIN-a97821c0,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-a97821c0-2075-ssp126-2,2075,Annual Precipitation,621.3101806640625,mm,ssp126,QC-MAIN-a97821c0,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-a97821c0-2080-ssp126-2,2080,Annual Precipitation,609.259765625,mm,ssp126,QC-MAIN-a97821c0,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-a97821c0-2085-ssp126-2,2085,Annual Precipitation,627.7840576171875,mm,ssp126,QC-MAIN-a97821c0,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-a97821c0-2090-ssp126-2,2090,Annual Precipitation,620.0852661132812,mm,ssp126,QC-MAIN-a97821c0,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-a97821c0-2095-ssp126-2,2095,Annual Precipitation,633.4091186523438,mm,ssp126,QC-MAIN-a97821c0,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-a97821c0-2100-ssp126-2,2100,Annual Precipitation,614.8363037109375,mm,ssp126,QC-MAIN-a97821c0,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-ed85ac94-2025-ssp126-2,2025,Annual Precipitation,942.5570068359375,mm,ssp126,ON-MAIN-ed85ac94,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-ed85ac94-2030-ssp126-2,2030,Annual Precipitation,995.3675537109375,mm,ssp126,ON-MAIN-ed85ac94,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-ed85ac94-2035-ssp126-2,2035,Annual Precipitation,1024.6728515625,mm,ssp126,ON-MAIN-ed85ac94,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-ed85ac94-2040-ssp126-2,2040,Annual Precipitation,1000.0106811523438,mm,ssp126,ON-MAIN-ed85ac94,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-ed85ac94-2045-ssp126-2,2045,Annual Precipitation,974.515380859375,mm,ssp126,ON-MAIN-ed85ac94,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-ed85ac94-2050-ssp126-2,2050,Annual Precipitation,1013.3474731445312,mm,ssp126,ON-MAIN-ed85ac94,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-ed85ac94-2055-ssp126-2,2055,Annual Precipitation,969.41748046875,mm,ssp126,ON-MAIN-ed85ac94,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-ed85ac94-2060-ssp126-2,2060,Annual Precipitation,995.7100219726562,mm,ssp126,ON-MAIN-ed85ac94,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-ed85ac94-2065-ssp126-2,2065,Annual Precipitation,1004.8096313476562,mm,ssp126,ON-MAIN-ed85ac94,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-ed85ac94-2070-ssp126-2,2070,Annual Precipitation,1002.9593505859375,mm,ssp126,ON-MAIN-ed85ac94,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-ed85ac94-2075-ssp126-2,2075,Annual Precipitation,1035.99560546875,mm,ssp126,ON-MAIN-ed85ac94,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-ed85ac94-2080-ssp126-2,2080,Annual Precipitation,995.7374267578125,mm,ssp126,ON-MAIN-ed85ac94,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-ed85ac94-2085-ssp126-2,2085,Annual Precipitation,1005.9782104492188,mm,ssp126,ON-MAIN-ed85ac94,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-ed85ac94-2090-ssp126-2,2090,Annual Precipitation,1023.0482788085938,mm,ssp126,ON-MAIN-ed85ac94,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-ed85ac94-2095-ssp126-2,2095,Annual Precipitation,964.7096557617188,mm,ssp126,ON-MAIN-ed85ac94,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-ed85ac94-2100-ssp126-2,2100,Annual Precipitation,984.9661254882812,mm,ssp126,ON-MAIN-ed85ac94,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-40ce0593-2025-ssp126-2,2025,Annual Precipitation,948.1192016601562,mm,ssp126,ON-MAIN-40ce0593,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-40ce0593-2030-ssp126-2,2030,Annual Precipitation,1001.2166748046875,mm,ssp126,ON-MAIN-40ce0593,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-40ce0593-2035-ssp126-2,2035,Annual Precipitation,1032.2489013671875,mm,ssp126,ON-MAIN-40ce0593,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-40ce0593-2040-ssp126-2,2040,Annual Precipitation,1009.149658203125,mm,ssp126,ON-MAIN-40ce0593,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-40ce0593-2045-ssp126-2,2045,Annual Precipitation,984.6710205078125,mm,ssp126,ON-MAIN-40ce0593,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-40ce0593-2050-ssp126-2,2050,Annual Precipitation,1023.2112426757812,mm,ssp126,ON-MAIN-40ce0593,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-40ce0593-2055-ssp126-2,2055,Annual Precipitation,976.393798828125,mm,ssp126,ON-MAIN-40ce0593,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
weather-40ce0593-2060-ssp126-2,2060,Annual Precipitation,1001.6548461914062,mm,ssp126,ON-MAIN-40ce0593,https://climate-scenarios.canada.ca/?page=CanDCS6-indices
